,100,200
71,"{'bans': [{'championId': -1, 'pickTurn': 1}, {'championId': -1, 'pickTurn': 2}, {'championId': -1, 'pickTurn': 3}, {'championId': 7, 'pickTurn': 4}, {'championId': -1, 'pickTurn': 5}], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 12, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': False, 'objectives.tower.kills': 2}","{'bans': [{'championId': 115, 'pickTurn': 6}, {'championId': 555, 'pickTurn': 7}, {'championId': 85, 'pickTurn': 8}, {'championId': 236, 'pickTurn': 9}, {'championId': 234, 'pickTurn': 10}], 'teamId': 200, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': True, 'objectives.champion.kills': 35, 'objectives.dragon.first': True, 'objectives.dragon.kills': 3, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 11}"
72,"{'bans': [{'championId': 236, 'pickTurn': 1}, {'championId': 115, 'pickTurn': 2}, {'championId': -1, 'pickTurn': 3}, {'championId': 523, 'pickTurn': 4}, {'championId': 5, 'pickTurn': 5}], 'teamId': 100, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': False, 'objectives.champion.kills': 23, 'objectives.dragon.first': False, 'objectives.dragon.kills': 3, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 10}","{'bans': [{'championId': 115, 'pickTurn': 6}, {'championId': -1, 'pickTurn': 7}, {'championId': -1, 'pickTurn': 8}, {'championId': 5, 'pickTurn': 9}, {'championId': 234, 'pickTurn': 10}], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 15, 'objectives.dragon.first': True, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': False, 'objectives.tower.kills': 3}"
73,"{'bans': [{'championId': 111, 'pickTurn': 1}, {'championId': 7, 'pickTurn': 2}, {'championId': 234, 'pickTurn': 3}, {'championId': 429, 'pickTurn': 4}, {'championId': -1, 'pickTurn': 5}], 'teamId': 100, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': False, 'objectives.champion.kills': 29, 'objectives.dragon.first': True, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 2, 'objectives.tower.first': True, 'objectives.tower.kills': 10}","{'bans': [{'championId': 114, 'pickTurn': 6}, {'championId': 119, 'pickTurn': 7}, {'championId': -1, 'pickTurn': 8}, {'championId': 236, 'pickTurn': 9}, {'championId': 234, 'pickTurn': 10}], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 20, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 1}"
74,"{'bans': [{'championId': -1, 'pickTurn': 1}, {'championId': 134, 'pickTurn': 2}, {'championId': 117, 'pickTurn': 3}, {'championId': 115, 'pickTurn': 4}, {'championId': 7, 'pickTurn': 5}], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 5, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': False, 'objectives.tower.kills': 0}","{'bans': [{'championId': 134, 'pickTurn': 6}, {'championId': 5, 'pickTurn': 7}, {'championId': 111, 'pickTurn': 8}, {'championId': 236, 'pickTurn': 9}, {'championId': 429, 'pickTurn': 10}], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 19, 'objectives.dragon.first': True, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': True, 'objectives.tower.kills': 3}"
75,"{'bans': [{'championId': -1, 'pickTurn': 1}, {'championId': -1, 'pickTurn': 2}, {'championId': -1, 'pickTurn': 3}, {'championId': 236, 'pickTurn': 4}, {'championId': 157, 'pickTurn': 5}], 'teamId': 100, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 41, 'objectives.dragon.first': True, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 2, 'objectives.tower.first': True, 'objectives.tower.kills': 7}","{'bans': [{'championId': 523, 'pickTurn': 6}, {'championId': 7, 'pickTurn': 7}, {'championId': 64, 'pickTurn': 8}, {'championId': 81, 'pickTurn': 9}, {'championId': 412, 'pickTurn': 10}], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 23, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 0}"
76,"{'bans': [{'championId': 154, 'pickTurn': 1}, {'championId': 131, 'pickTurn': 2}, {'championId': 117, 'pickTurn': 3}, {'championId': -1, 'pickTurn': 4}, {'championId': 412, 'pickTurn': 5}], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 22, 'objectives.dragon.first': True, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 2}","{'bans': [{'championId': 887, 'pickTurn': 6}, {'championId': 412, 'pickTurn': 7}, {'championId': 236, 'pickTurn': 8}, {'championId': 36, 'pickTurn': 9}, {'championId': 429, 'pickTurn': 10}], 'teamId': 200, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 2, 'objectives.champion.first': True, 'objectives.champion.kills': 39, 'objectives.dragon.first': False, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 2, 'objectives.tower.first': True, 'objectives.tower.kills': 9}"
77,"{'bans': [{'championId': 7, 'pickTurn': 1}, {'championId': 234, 'pickTurn': 2}, {'championId': 236, 'pickTurn': 3}, {'championId': 115, 'pickTurn': 4}, {'championId': 887, 'pickTurn': 5}], 'teamId': 100, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 43, 'objectives.dragon.first': True, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 2, 'objectives.tower.first': False, 'objectives.tower.kills': 6}","{'bans': [{'championId': 238, 'pickTurn': 6}, {'championId': 360, 'pickTurn': 7}, {'championId': 234, 'pickTurn': 8}, {'championId': 99, 'pickTurn': 9}, {'championId': 89, 'pickTurn': 10}], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 22, 'objectives.dragon.first': False, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': True, 'objectives.tower.kills': 2}"
78,"{'bans': [{'championId': -1, 'pickTurn': 1}, {'championId': 7, 'pickTurn': 2}, {'championId': 887, 'pickTurn': 3}, {'championId': 30, 'pickTurn': 4}, {'championId': 142, 'pickTurn': 5}], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 15, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 1}","{'bans': [{'championId': -1, 'pickTurn': 6}, {'championId': 115, 'pickTurn': 7}, {'championId': 236, 'pickTurn': 8}, {'championId': 43, 'pickTurn': 9}, {'championId': 131, 'pickTurn': 10}], 'teamId': 200, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': False, 'objectives.champion.kills': 26, 'objectives.dragon.first': True, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 3, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': False, 'objectives.tower.kills': 11}"
79,"{'bans': [{'championId': -1, 'pickTurn': 1}, {'championId': -1, 'pickTurn': 2}, {'championId': 246, 'pickTurn': 3}, {'championId': 5, 'pickTurn': 4}, {'championId': -1, 'pickTurn': 5}], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 16, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 2}","{'bans': [{'championId': 115, 'pickTurn': 6}, {'championId': 236, 'pickTurn': 7}, {'championId': 126, 'pickTurn': 8}, {'championId': 412, 'pickTurn': 9}, {'championId': 43, 'pickTurn': 10}], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 38, 'objectives.dragon.first': True, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': False, 'objectives.tower.kills': 8}"
80,"{'bans': [{'championId': 154, 'pickTurn': 1}, {'championId': -1, 'pickTurn': 2}, {'championId': 43, 'pickTurn': 3}, {'championId': 117, 'pickTurn': 4}, {'championId': 236, 'pickTurn': 5}], 'teamId': 100, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': True, 'objectives.champion.kills': 39, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 7}","{'bans': [{'championId': 110, 'pickTurn': 6}, {'championId': 33, 'pickTurn': 7}, {'championId': 429, 'pickTurn': 8}, {'championId': -1, 'pickTurn': 9}, {'championId': 74, 'pickTurn': 10}], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 1, 'objectives.champion.first': False, 'objectives.champion.kills': 45, 'objectives.dragon.first': True, 'objectives.dragon.kills': 3, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 2, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 10}"
81,"{'bans': [{'championId': -1, 'pickTurn': 1}, {'championId': 30, 'pickTurn': 2}, {'championId': 234, 'pickTurn': 3}, {'championId': 64, 'pickTurn': 4}, {'championId': 5, 'pickTurn': 5}], 'teamId': 100, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 17, 'objectives.dragon.first': True, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 5}","{'bans': [{'championId': 236, 'pickTurn': 6}, {'championId': 84, 'pickTurn': 7}, {'championId': 117, 'pickTurn': 8}, {'championId': 39, 'pickTurn': 9}, {'championId': 412, 'pickTurn': 10}], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 4, 'objectives.dragon.first': False, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': False, 'objectives.tower.kills': 0}"
82,"{'bans': [{'championId': -1, 'pickTurn': 1}, {'championId': 154, 'pickTurn': 2}, {'championId': -1, 'pickTurn': 3}, {'championId': 236, 'pickTurn': 4}, {'championId': 111, 'pickTurn': 5}], 'teamId': 100, 'win': True, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': True, 'objectives.champion.kills': 24, 'objectives.dragon.first': True, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 4}","{'bans': [{'championId': 117, 'pickTurn': 6}, {'championId': 131, 'pickTurn': 7}, {'championId': 7, 'pickTurn': 8}, {'championId': 5, 'pickTurn': 9}, {'championId': 33, 'pickTurn': 10}], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 9, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 2, 'objectives.tower.first': True, 'objectives.tower.kills': 3}"
83,"{'bans': [{'championId': -1, 'pickTurn': 1}, {'championId': 111, 'pickTurn': 2}, {'championId': 142, 'pickTurn': 3}, {'championId': -1, 'pickTurn': 4}, {'championId': -1, 'pickTurn': 5}], 'teamId': 100, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 32, 'objectives.dragon.first': True, 'objectives.dragon.kills': 4, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 7}","{'bans': [{'championId': 412, 'pickTurn': 6}, {'championId': 30, 'pickTurn': 7}, {'championId': -1, 'pickTurn': 8}, {'championId': 236, 'pickTurn': 9}, {'championId': 234, 'pickTurn': 10}], 'teamId': 200, 'win': False, 'objectives.baron.first': True, 'objectives.baron.kills': 1, 'objectives.champion.first': True, 'objectives.champion.kills': 31, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 3}"
84,"{'bans': [{'championId': -1, 'pickTurn': 1}, {'championId': 114, 'pickTurn': 2}, {'championId': 43, 'pickTurn': 3}, {'championId': 234, 'pickTurn': 4}, {'championId': 7, 'pickTurn': 5}], 'teamId': 100, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 15, 'objectives.dragon.first': False, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 2, 'objectives.tower.first': True, 'objectives.tower.kills': 2}","{'bans': [{'championId': 429, 'pickTurn': 6}, {'championId': 120, 'pickTurn': 7}, {'championId': 141, 'pickTurn': 8}, {'championId': 38, 'pickTurn': 9}, {'championId': 111, 'pickTurn': 10}], 'teamId': 200, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 27, 'objectives.dragon.first': True, 'objectives.dragon.kills': 1, 'objectives.inhibitor.first': True, 'objectives.inhibitor.kills': 1, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 0, 'objectives.tower.first': False, 'objectives.tower.kills': 7}"
85,"{'bans': [{'championId': 154, 'pickTurn': 1}, {'championId': 22, 'pickTurn': 2}, {'championId': 236, 'pickTurn': 3}, {'championId': 234, 'pickTurn': 4}, {'championId': 117, 'pickTurn': 5}], 'teamId': 100, 'win': True, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': True, 'objectives.champion.kills': 24, 'objectives.dragon.first': True, 'objectives.dragon.kills': 2, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': False, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': True, 'objectives.tower.kills': 2}","{'bans': [{'championId': -1, 'pickTurn': 6}, {'championId': 30, 'pickTurn': 7}, {'championId': 5, 'pickTurn': 8}, {'championId': 526, 'pickTurn': 9}, {'championId': 91, 'pickTurn': 10}], 'teamId': 200, 'win': False, 'objectives.baron.first': False, 'objectives.baron.kills': 0, 'objectives.champion.first': False, 'objectives.champion.kills': 6, 'objectives.dragon.first': False, 'objectives.dragon.kills': 0, 'objectives.inhibitor.first': False, 'objectives.inhibitor.kills': 0, 'objectives.riftHerald.first': True, 'objectives.riftHerald.kills': 1, 'objectives.tower.first': False, 'objectives.tower.kills': 1}"
